risk_id,process,risk_type,events_last_3y,total_loss_last_3y,controls_level,critical_flag,freq_annual,severity_avg,el_annual,controls_level_num,freq_annual_adj,el_annual_adj
210,Onboarding,Cumplimiento,7,8514994.92,Medio,1,2.3333333333333335,1216427.857142857,2838331.6666666665,3,2.3333333333333335,2838331.6666666665
211,Reclamaciones,Reputacional,5,24411775.82,Medio,0,1.6666666666666667,4882355.2,8137258.666666667,3,1.6666666666666667,8137258.666666667
212,Reclamaciones,Reputacional,2,6740033.9,Medio,1,0.6666666666666666,3370017.0,2246678.0,3,0.6666666666666666,2246678.0
213,Onboarding,Reputacional,1,151095.73,Alto,0,0.3333333333333333,151096.0,50365.33333333333,1,0.3749999999999999,56660.999999999985
214,Reclamaciones,Operativo,2,2703052.15,Medio,1,0.6666666666666666,1351526.0,901017.3333333333,3,0.6666666666666666,901017.3333333333
215,Reclamaciones,Cumplimiento,0,0.0,Alto,0,0.0,0.0,0.0,1,0.0,0.0
216,Onboarding,Cumplimiento,4,1757384.4,Alto,0,1.3333333333333333,439346.0,585794.6666666666,1,1.4999999999999996,659018.9999999998
217,Pagos,Cumplimiento,1,4803149.94,Medio,1,0.3333333333333333,4803150.0,1601050.0,3,0.3333333333333333,1601050.0
218,Onboarding,Reputacional,4,9773803.77,Medio,0,1.3333333333333333,2443451.0,3257934.6666666665,3,1.3333333333333333,3257934.6666666665
219,Pagos,Operativo,2,8978983.05,Alto,0,0.6666666666666666,4489491.5,2992994.333333333,1,0.7499999999999998,3367118.624999999
220,Reclamaciones,Reputacional,3,5036567.9,Medio,0,1.0,1678856.0,1678856.0,3,1.0,1678856.0
221,Reclamaciones,Reputacional,6,4281866.97,Medio,0,2.0,713644.5,1427289.0,3,2.0,1427289.0
222,Reclamaciones,Cumplimiento,5,12121234.69,Medio,0,1.6666666666666667,2424247.0,4040411.666666667,3,1.6666666666666667,4040411.666666667
223,Credito,Reputacional,1,658387.51,Bajo,0,0.3333333333333333,658388.0,219462.66666666666,5,0.35280373831775697,232281.74766355136
224,Pagos,Cumplimiento,2,4962951.93,Alto,1,0.6666666666666666,2481476.0,1654317.3333333333,1,0.7499999999999998,1861106.9999999995
225,Credito,Operativo,3,13828368.56,Bajo,1,1.0,4609456.333333333,4609456.333333333,5,1.058411214953271,4878700.278037382
226,Credito,Cumplimiento,3,7955291.68,Medio,0,1.0,2651764.0,2651764.0,3,1.0,2651764.0
227,Onboarding,Operativo,3,9362545.99,Bajo,0,1.0,3120848.6666666665,3120848.6666666665,5,1.058411214953271,3303141.2289719624
228,Credito,Cumplimiento,1,867528.34,Medio,0,0.3333333333333333,867528.0,289176.0,3,0.3333333333333333,289176.0
229,Onboarding,Reputacional,4,1257218.27,Bajo,0,1.3333333333333333,314304.5,419072.6666666666,5,1.4112149532710279,443551.21028037375
230,Onboarding,Reputacional,6,3857754.09,Medio,0,2.0,642959.0,1285918.0,3,2.0,1285918.0
231,Credito,Operativo,6,18196828.33,Bajo,0,2.0,3032804.6666666665,6065609.333333333,5,2.116822429906542,6419908.943925233
232,Pagos,Operativo,0,0.0,Bajo,1,0.0,0.0,0.0,5,0.0,0.0
233,Pagos,Operativo,3,5827095.48,Bajo,0,1.0,1942365.0,1942365.0,5,1.058411214953271,2055820.8995327102
234,Pagos,Cumplimiento,4,11181802.03,Alto,0,1.3333333333333333,2795450.5,3727267.333333333,1,1.4999999999999996,4193175.7499999986
235,Pagos,Cumplimiento,3,6013196.14,Bajo,0,1.0,2004398.6666666667,2004398.6666666667,5,1.058411214953271,2121478.028037383
236,Pagos,Operativo,1,902050.63,Alto,0,0.3333333333333333,902051.0,300683.6666666666,1,0.3749999999999999,338269.1249999999
237,Credito,Reputacional,4,5766309.63,Medio,0,1.3333333333333333,1441577.5,1922103.3333333333,3,1.3333333333333333,1922103.3333333333
238,Credito,Cumplimiento,2,9297511.82,Bajo,0,0.6666666666666666,4648756.0,3099170.6666666665,5,0.7056074766355139,3280196.990654205
239,Reclamaciones,Cumplimiento,2,6824626.3,Medio,0,0.6666666666666666,3412313.0,2274875.333333333,3,0.6666666666666666,2274875.333333333
240,Pagos,Cumplimiento,7,17714440.87,Medio,1,2.3333333333333335,2530634.4285714286,5904813.666666667,3,2.3333333333333335,5904813.666666667
241,Credito,Operativo,2,324605.92,Bajo,0,0.6666666666666666,162303.0,108202.0,5,0.7056074766355139,114522.21028037382
242,Reclamaciones,Operativo,6,29777012.77,Alto,0,2.0,4962835.5,9925671.0,1,2.2499999999999996,11166379.874999998
243,Pagos,Operativo,4,13560516.72,Bajo,1,1.3333333333333333,3390129.25,4520172.333333333,5,1.4112149532710279,4784201.091121495
244,Onboarding,Operativo,4,6611680.56,Medio,0,1.3333333333333333,1652920.25,2203893.6666666665,3,1.3333333333333333,2203893.6666666665
245,Reclamaciones,Operativo,2,8816832.87,Medio,0,0.6666666666666666,4408416.5,2938944.333333333,3,0.6666666666666666,2938944.333333333
246,Credito,Reputacional,1,1366314.94,Bajo,0,0.3333333333333333,1366315.0,455438.3333333333,5,0.35280373831775697,482041.03971962613
247,Onboarding,Reputacional,4,11062724.95,Alto,0,1.3333333333333333,2765681.25,3687575.0,1,1.4999999999999996,4148521.8749999986
248,Onboarding,Operativo,4,12866986.97,Alto,1,1.3333333333333333,3216746.75,4288995.666666666,1,1.4999999999999996,4825120.124999998
249,Onboarding,Cumplimiento,3,3549631.56,Medio,0,1.0,1183210.6666666667,1183210.6666666667,3,1.0,1183210.6666666667
250,Reclamaciones,Operativo,3,14682440.0,Medio,0,1.0,4894146.666666667,4894146.666666667,3,1.0,4894146.666666667
251,Credito,Reputacional,2,7532280.68,Alto,0,0.6666666666666666,3766140.5,2510760.333333333,1,0.7499999999999998,2824605.374999999
252,Onboarding,Reputacional,4,11333139.22,Bajo,0,1.3333333333333333,2833284.75,3777713.0,5,1.4112149532710279,3998373.806074766
253,Pagos,Cumplimiento,3,2954740.59,Medio,0,1.0,984913.6666666666,984913.6666666666,3,1.0,984913.6666666666
254,Onboarding,Reputacional,6,2183431.29,Alto,0,2.0,363905.1666666667,727810.3333333334,1,2.2499999999999996,818786.6249999999
255,Onboarding,Operativo,2,3336586.36,Medio,0,0.6666666666666666,1668293.0,1112195.3333333333,3,0.6666666666666666,1112195.3333333333
256,Reclamaciones,Cumplimiento,1,3790617.95,Bajo,0,0.3333333333333333,3790618.0,1263539.3333333333,5,0.35280373831775697,1337344.2009345794
257,Reclamaciones,Operativo,1,1419723.36,Alto,0,0.3333333333333333,1419723.0,473241.0,1,0.3749999999999999,532396.1249999999
258,Credito,Operativo,1,2743825.48,Medio,0,0.3333333333333333,2743825.0,914608.3333333333,3,0.3333333333333333,914608.3333333333
259,Pagos,Cumplimiento,5,18334705.83,Bajo,0,1.6666666666666667,3666941.2,6111568.666666667,5,1.764018691588785,6468552.8177570095
260,Reclamaciones,Operativo,3,1886772.61,Medio,0,1.0,628924.3333333334,628924.3333333334,3,1.0,628924.3333333334
261,Onboarding,Reputacional,3,10373880.84,Bajo,0,1.0,3457960.3333333335,3457960.3333333335,5,1.058411214953271,3659943.9976635515
262,Credito,Operativo,1,550167.35,Bajo,0,0.3333333333333333,550167.0,183389.0,5,0.35280373831775697,194100.9742990654
263,Onboarding,Cumplimiento,3,14487407.21,Alto,0,1.0,4829135.666666667,4829135.666666667,1,1.1249999999999998,5432777.624999999
264,Onboarding,Cumplimiento,2,4986262.47,Bajo,0,0.6666666666666666,2493131.0,1662087.3333333333,5,0.7056074766355139,1759171.8738317755
265,Reclamaciones,Cumplimiento,5,4191564.64,Medio,0,1.6666666666666667,838313.0,1397188.3333333335,3,1.6666666666666667,1397188.3333333335
266,Credito,Operativo,4,7110719.27,Bajo,0,1.3333333333333333,1777679.75,2370239.6666666665,5,1.4112149532710279,2508688.2453271025
267,Pagos,Cumplimiento,7,14880184.21,Bajo,0,2.3333333333333335,2125740.5714285714,4960061.333333334,5,2.4696261682242993,5249784.542056075
268,Pagos,Cumplimiento,2,7630213.11,Alto,0,0.6666666666666666,3815106.5,2543404.333333333,1,0.7499999999999998,2861329.874999999
269,Reclamaciones,Operativo,4,14971106.21,Bajo,0,1.3333333333333333,3742776.5,4990368.666666666,5,1.4112149532710279,5281862.163551401
270,Reclamaciones,Reputacional,4,12394033.9,Bajo,0,1.3333333333333333,3098508.5,4131344.6666666665,5,1.4112149532710279,4372661.528037382
271,Credito,Operativo,5,3095302.46,Medio,0,1.6666666666666667,619060.4,1031767.3333333334,3,1.6666666666666667,1031767.3333333334
272,Pagos,Cumplimiento,4,3370759.68,Alto,0,1.3333333333333333,842690.0,1123586.6666666665,1,1.4999999999999996,1264034.9999999995
273,Pagos,Cumplimiento,4,2237635.64,Alto,0,1.3333333333333333,559409.0,745878.6666666666,1,1.4999999999999996,839113.4999999998
274,Pagos,Operativo,0,0.0,Alto,0,0.0,0.0,0.0,1,0.0,0.0
275,Onboarding,Reputacional,3,13193935.09,Bajo,0,1.0,4397978.333333333,4397978.333333333,5,1.058411214953271,4654869.591121495
276,Pagos,Cumplimiento,6,13353735.06,Alto,0,2.0,2225622.5,4451245.0,1,2.2499999999999996,5007650.624999999
277,Onboarding,Cumplimiento,2,1776312.1,Bajo,0,0.6666666666666666,888156.0,592104.0,5,0.7056074766355139,626689.5140186915
278,Credito,Cumplimiento,5,14172036.97,Bajo,0,1.6666666666666667,2834407.4,4724012.333333333,5,1.764018691588785,4999947.63317757
279,Onboarding,Operativo,3,12232757.59,Medio,0,1.0,4077586.0,4077586.0,3,1.0,4077586.0
280,Credito,Cumplimiento,3,11203167.3,Medio,1,1.0,3734389.0,3734389.0,3,1.0,3734389.0
281,Pagos,Reputacional,2,8838217.64,Medio,0,0.6666666666666666,4419109.0,2946072.6666666665,3,0.6666666666666666,2946072.6666666665
282,Pagos,Cumplimiento,6,8770321.66,Medio,0,2.0,1461720.3333333333,2923440.6666666665,3,2.0,2923440.6666666665
283,Credito,Cumplimiento,5,5251869.75,Medio,0,1.6666666666666667,1050374.0,1750623.3333333335,3,1.6666666666666667,1750623.3333333335
284,Reclamaciones,Reputacional,3,13233302.34,Bajo,1,1.0,4411100.666666667,4411100.666666667,5,1.058411214953271,4668758.41588785
285,Credito,Cumplimiento,4,13288182.13,Bajo,0,1.3333333333333333,3322045.5,4429394.0,5,1.4112149532710279,4688120.285046728
286,Reclamaciones,Operativo,3,4870655.27,Alto,0,1.0,1623551.6666666667,1623551.6666666667,1,1.1249999999999998,1826495.6249999998
287,Onboarding,Operativo,0,0.0,Bajo,0,0.0,0.0,0.0,5,0.0,0.0
288,Onboarding,Operativo,5,20470400.42,Bajo,0,1.6666666666666667,4094080.0,6823466.666666667,5,1.764018691588785,7222033.644859813
289,Onboarding,Reputacional,4,12453573.51,Medio,0,1.3333333333333333,3113393.5,4151191.333333333,3,1.3333333333333333,4151191.333333333
290,Pagos,Cumplimiento,6,20823792.83,Bajo,0,2.0,3470632.1666666665,6941264.333333333,5,2.116822429906542,7346712.016355139
291,Onboarding,Operativo,2,3877547.06,Medio,0,0.6666666666666666,1938773.5,1292515.6666666665,3,0.6666666666666666,1292515.6666666665
292,Reclamaciones,Reputacional,3,8218826.31,Alto,0,1.0,2739608.6666666665,2739608.6666666665,1,1.1249999999999998,3082059.749999999
293,Onboarding,Cumplimiento,2,5336759.87,Alto,0,0.6666666666666666,2668380.0,1778920.0,1,0.7499999999999998,2001284.9999999993
294,Credito,Reputacional,3,12766302.53,Bajo,0,1.0,4255434.333333333,4255434.333333333,5,1.058411214953271,4503999.422897195
295,Credito,Operativo,1,4215823.5,Alto,0,0.3333333333333333,4215824.0,1405274.6666666665,1,0.3749999999999999,1580933.9999999995
296,Pagos,Operativo,5,20900671.5,Bajo,1,1.6666666666666667,4180134.4,6966890.666666667,5,1.764018691588785,7373835.214953271
297,Credito,Operativo,5,770274.55,Alto,0,1.6666666666666667,154055.0,256758.33333333334,1,1.8749999999999998,288853.12499999994
298,Reclamaciones,Reputacional,3,11318318.62,Medio,0,1.0,3772773.0,3772773.0,3,1.0,3772773.0
299,Onboarding,Reputacional,3,11452542.93,Medio,0,1.0,3817514.3333333335,3817514.3333333335,3,1.0,3817514.3333333335
300,Pagos,Operativo,2,6848112.46,Medio,1,0.6666666666666666,3424056.0,2282704.0,3,0.6666666666666666,2282704.0
